t,phi1,phi2,p1,p2
30.61400, 0.43655, 0.33857, 1.67466, 1.42433
30.61500, 0.43681, 0.33974, 1.66634, 1.41783
30.61600, 0.43706, 0.34090, 1.65801, 1.41131
30.61700, 0.43731, 0.34206, 1.64968, 1.40477
30.61800, 0.43756, 0.34321, 1.64134, 1.39821
30.61900, 0.43780, 0.34436, 1.63300, 1.39163
30.62000, 0.43805, 0.34551, 1.62466, 1.38502
30.62100, 0.43829, 0.34665, 1.61631, 1.37839
30.62200, 0.43853, 0.34778, 1.60796, 1.37174
30.62300, 0.43877, 0.34892, 1.59961, 1.36507
30.62400, 0.43901, 0.35004, 1.59125, 1.35838
30.62500, 0.43924, 0.35116, 1.58289, 1.35167
30.62600, 0.43948, 0.35228, 1.57452, 1.34493
30.62700, 0.43971, 0.35339, 1.56615, 1.33818
30.62800, 0.43994, 0.35449, 1.55778, 1.33140
30.62900, 0.44017, 0.35559, 1.54940, 1.32460
30.63000, 0.44040, 0.35669, 1.54102, 1.31779
30.63100, 0.44062, 0.35778, 1.53264, 1.31095
30.63200, 0.44084, 0.35886, 1.52425, 1.30409
30.63300, 0.44107, 0.35994, 1.51586, 1.29721
30.63400, 0.44129, 0.36101, 1.50747, 1.29031
30.63500, 0.44151, 0.36208, 1.49907, 1.28339
30.63600, 0.44172, 0.36315, 1.49067, 1.27645
30.63700, 0.44194, 0.36420, 1.48227, 1.26950
30.63800, 0.44215, 0.36526, 1.47386, 1.26252
30.63900, 0.44237, 0.36630, 1.46545, 1.25552
30.64000, 0.44258, 0.36734, 1.45703, 1.24850
30.64100, 0.44279, 0.36838, 1.44861, 1.24146
30.64200, 0.44300, 0.36941, 1.44019, 1.23441
30.64300, 0.44321, 0.37043, 1.43177, 1.22733
30.64400, 0.44341, 0.37145, 1.42334, 1.22024
30.64500, 0.44362, 0.37246, 1.41491, 1.21312
30.64600, 0.44382, 0.37347, 1.40647, 1.20599
30.64700, 0.44402, 0.37447, 1.39804, 1.19884
30.64800, 0.44422, 0.37547, 1.38960, 1.19167
30.64900, 0.44442, 0.37646, 1.38115, 1.18448
30.65000, 0.44462, 0.37744, 1.37270, 1.17728
30.65100, 0.44482, 0.37842, 1.36425, 1.17005
30.65200, 0.44501, 0.37939, 1.35580, 1.16281
30.65300, 0.44520, 0.38035, 1.34734, 1.15555
30.65400, 0.44540, 0.38131, 1.33888, 1.14827
30.65500, 0.44559, 0.38227, 1.33042, 1.14098
30.65600, 0.44578, 0.38321, 1.32195, 1.13366
30.65700, 0.44597, 0.38416, 1.31348, 1.12633
30.65800, 0.44616, 0.38509, 1.30501, 1.11898
30.65900, 0.44634, 0.38602, 1.29654, 1.11162
30.66000, 0.44653, 0.38694, 1.28806, 1.10423
30.66100, 0.44671, 0.38786, 1.27958, 1.09683
30.66200, 0.44690, 0.38877, 1.27109, 1.08942
30.66300, 0.44708, 0.38967, 1.26261, 1.08199
30.66400, 0.44726, 0.39057, 1.25411, 1.07454
30.66500, 0.44744, 0.39146, 1.24562, 1.06707
30.66600, 0.44762, 0.39234, 1.23712, 1.05959
30.66700, 0.44780, 0.39322, 1.22863, 1.05209
30.66800, 0.44797, 0.39409, 1.22012, 1.04457
30.66900, 0.44815, 0.39496, 1.21162, 1.03704
30.67000, 0.44833, 0.39582, 1.20311, 1.02950
30.67100, 0.44850, 0.39667, 1.19460, 1.02193
30.67200, 0.44867, 0.39752, 1.18609, 1.01436
30.67300, 0.44885, 0.39835, 1.17757, 1.00676
30.67400, 0.44902, 0.39919, 1.16905, 0.99915
30.67500, 0.44919, 0.40001, 1.16053, 0.99153
30.67600, 0.44936, 0.40083, 1.15200, 0.98389
30.67700, 0.44952, 0.40164, 1.14347, 0.97624
30.67800, 0.44969, 0.40245, 1.13494, 0.96857
30.67900, 0.44986, 0.40324, 1.12641, 0.96089
30.68000, 0.45002, 0.40404, 1.11787, 0.95319
30.68100, 0.45019, 0.40482, 1.10934, 0.94548
30.68200, 0.45035, 0.40560, 1.10079, 0.93775
30.68300, 0.45052, 0.40637, 1.09225, 0.93001
30.68400, 0.45068, 0.40713, 1.08370, 0.92226
30.68500, 0.45084, 0.40789, 1.07515, 0.91449
30.68600, 0.45100, 0.40864, 1.06660, 0.90671
30.68700, 0.45116, 0.40938, 1.05804, 0.89891
30.68800, 0.45132, 0.41012, 1.04949, 0.89110
30.68900, 0.45148, 0.41085, 1.04093, 0.88328
30.69000, 0.45164, 0.41157, 1.03236, 0.87545
30.69100, 0.45179, 0.41228, 1.02380, 0.86760
30.69200, 0.45195, 0.41299, 1.01523, 0.85974
30.69300, 0.45211, 0.41369, 1.00666, 0.85186
30.69400, 0.45226, 0.41439, 0.99808, 0.84398
30.69500, 0.45241, 0.41507, 0.98951, 0.83608
30.69600, 0.45257, 0.41575, 0.98093, 0.82817
30.69700, 0.45272, 0.41642, 0.97235, 0.82024
30.69800, 0.45287, 0.41709, 0.96376, 0.81231
30.69900, 0.45302, 0.41774, 0.95518, 0.80436
30.70000, 0.45318, 0.41839, 0.94659, 0.79640
30.70100, 0.45333, 0.41903, 0.93799, 0.78843
30.70200, 0.45348, 0.41967, 0.92940, 0.78045
30.70300, 0.45362, 0.42030, 0.92080, 0.77245
30.70400, 0.45377, 0.42092, 0.91220, 0.76445
30.70500, 0.45392, 0.42153, 0.90360, 0.75643
30.70600, 0.45407, 0.42214, 0.89500, 0.74840
30.70700, 0.45421, 0.42273, 0.88639, 0.74036
30.70800, 0.45436, 0.42332, 0.87778, 0.73231
30.70900, 0.45451, 0.42391, 0.86917, 0.72425
30.71000, 0.45465, 0.42448, 0.86055, 0.71618
30.71100, 0.45479, 0.42505, 0.85194, 0.70810
30.71200, 0.45494, 0.42561, 0.84332, 0.70001
30.71300, 0.45508, 0.42616, 0.83470, 0.69191
30.71400, 0.45522, 0.42671, 0.82607, 0.68380
30.71500, 0.45537, 0.42725, 0.81745, 0.67568
30.71600, 0.45551, 0.42778, 0.80882, 0.66755
30.71700, 0.45565, 0.42830, 0.80018, 0.65941
30.71800, 0.45579, 0.42881, 0.79155, 0.65126
30.71900, 0.45593, 0.42932, 0.78291, 0.64311
30.72000, 0.45607, 0.42982, 0.77428, 0.63494
30.72100, 0.45621, 0.43031, 0.76563, 0.62676
30.72200, 0.45635, 0.43080, 0.75699, 0.61858
30.72300, 0.45649, 0.43127, 0.74834, 0.61039
30.72400, 0.45662, 0.43174, 0.73970, 0.60219
30.72500, 0.45676, 0.43220, 0.73105, 0.59398
30.72600, 0.45690, 0.43265, 0.72239, 0.58576
30.72700, 0.45703, 0.43310, 0.71374, 0.57753
30.72800, 0.45717, 0.43354, 0.70508, 0.56930
30.72900, 0.45731, 0.43397, 0.69642, 0.56106
30.73000, 0.45744, 0.43439, 0.68776, 0.55281
30.73100, 0.45758, 0.43480, 0.67909, 0.54455
30.73200, 0.45771, 0.43521, 0.67042, 0.53629
30.73300, 0.45784, 0.43561, 0.66176, 0.52801
30.73400, 0.45798, 0.43600, 0.65308, 0.51974
30.73500, 0.45811, 0.43638, 0.64441, 0.51145
30.73600, 0.45824, 0.43675, 0.63573, 0.50316
30.73700, 0.45838, 0.43712, 0.62705, 0.49486
30.73800, 0.45851, 0.43748, 0.61837, 0.48656
30.73900, 0.45864, 0.43783, 0.60969, 0.47824
30.74000, 0.45877, 0.43817, 0.60100, 0.46993
30.74100, 0.45890, 0.43851, 0.59232, 0.46160
30.74200, 0.45903, 0.43883, 0.58363, 0.45327
30.74300, 0.45916, 0.43915, 0.57493, 0.44494
30.74400, 0.45929, 0.43946, 0.56624, 0.43660
30.74500, 0.45942, 0.43977, 0.55754, 0.42825
30.74600, 0.45955, 0.44006, 0.54884, 0.41990
30.74700, 0.45968, 0.44035, 0.54014, 0.41154
30.74800, 0.45981, 0.44063, 0.53144, 0.40318
30.74900, 0.45994, 0.44090, 0.52273, 0.39481
30.75000, 0.46007, 0.44116, 0.51403, 0.38644
30.75100, 0.46019, 0.44142, 0.50532, 0.37806
30.75200, 0.46032, 0.44166, 0.49660, 0.36968
30.75300, 0.46045, 0.44190, 0.48789, 0.36130
30.75400, 0.46057, 0.44213, 0.47917, 0.35291
30.75500, 0.46070, 0.44235, 0.47045, 0.34451
30.75600, 0.46082, 0.44257, 0.46173, 0.33612
30.75700, 0.46095, 0.44278, 0.45301, 0.32772
30.75800, 0.46108, 0.44297, 0.44428, 0.31931
30.75900, 0.46120, 0.44316, 0.43555, 0.31090
30.76000, 0.46132, 0.44335, 0.42682, 0.30249
30.76100, 0.46145, 0.44352, 0.41809, 0.29408
30.76200, 0.46157, 0.44369, 0.40936, 0.28566
30.76300, 0.46170, 0.44384, 0.40062, 0.27724
30.76400, 0.46182, 0.44399, 0.39188, 0.26882
30.76500, 0.46194, 0.44414, 0.38314, 0.26039
30.76600, 0.46206, 0.44427, 0.37440, 0.25196
30.76700, 0.46219, 0.44440, 0.36565, 0.24353
30.76800, 0.46231, 0.44451, 0.35691, 0.23510
30.76900, 0.46243, 0.44462, 0.34816, 0.22666
30.77000, 0.46255, 0.44472, 0.33941, 0.21823
30.77100, 0.46267, 0.44482, 0.33065, 0.20979
30.77200, 0.46279, 0.44490, 0.32190, 0.20135
30.77300, 0.46291, 0.44498, 0.31314, 0.19291
30.77400, 0.46303, 0.44505, 0.30438, 0.18446
30.77500, 0.46315, 0.44511, 0.29562, 0.17602
30.77600, 0.46327, 0.44516, 0.28686, 0.16757
30.77700, 0.46339, 0.44520, 0.27809, 0.15913
30.77800, 0.46351, 0.44524, 0.26932, 0.15068
30.77900, 0.46363, 0.44527, 0.26055, 0.14223
30.78000, 0.46375, 0.44529, 0.25178, 0.13379
30.78100, 0.46387, 0.44530, 0.24300, 0.12534
30.78200, 0.46398, 0.44530, 0.23423, 0.11689
30.78300, 0.46410, 0.44530, 0.22545, 0.10844
30.78400, 0.46422, 0.44529, 0.21667, 0.10000
30.78500, 0.46433, 0.44527, 0.20789, 0.09155
30.78600, 0.46445, 0.44524, 0.19910, 0.08310
30.78700, 0.46457, 0.44520, 0.19032, 0.07465
30.78800, 0.46468, 0.44515, 0.18153, 0.06621
30.78900, 0.46480, 0.44510, 0.17274, 0.05776
30.79000, 0.46491, 0.44504, 0.16395, 0.04932
30.79100, 0.46503, 0.44497, 0.15515, 0.04088
30.79200, 0.46514, 0.44489, 0.14635, 0.03243
30.79300, 0.46525, 0.44481, 0.13756, 0.02399
30.79400, 0.46537, 0.44471, 0.12876, 0.01555
30.79500, 0.46548, 0.44461, 0.11995, 0.00712
30.79600, 0.46559, 0.44450, 0.11115, -0.00132
30.79700, 0.46570, 0.44439, 0.10234, -0.00975
30.79800, 0.46582, 0.44426, 0.09354, -0.01818
30.79900, 0.46593, 0.44413, 0.08473, -0.02661
30.80000, 0.46604, 0.44398, 0.07591, -0.03504
30.80100, 0.46615, 0.44383, 0.06710, -0.04346
30.80200, 0.46626, 0.44368, 0.05828, -0.05188
30.80300, 0.46637, 0.44351, 0.04947, -0.06030
30.80400, 0.46648, 0.44334, 0.04065, -0.06872
30.80500, 0.46659, 0.44315, 0.03182, -0.07713
30.80600, 0.46670, 0.44296, 0.02300, -0.08554
30.80700, 0.46681, 0.44277, 0.01418, -0.09394
30.80800, 0.46691, 0.44256, 0.00535, -0.10234
30.80900, 0.46702, 0.44235, -0.00348, -0.11074
30.81000, 0.46713, 0.44212, -0.01231, -0.11914
30.81100, 0.46723, 0.44190, -0.02114, -0.12753
30.81200, 0.46734, 0.44166, -0.02998, -0.13591
30.81300, 0.46745, 0.44141, -0.03881, -0.14430
30.81400, 0.46755, 0.44116, -0.04765, -0.15267
30.81500, 0.46766, 0.44090, -0.05649, -0.16105
30.81600, 0.46776, 0.44063, -0.06533, -0.16941
30.81700, 0.46786, 0.44035, -0.07418, -0.17778
30.81800, 0.46797, 0.44006, -0.08302, -0.18614
30.81900, 0.46807, 0.43977, -0.09187, -0.19449
30.82000, 0.46817, 0.43947, -0.10072, -0.20284
30.82100, 0.46827, 0.43916, -0.10957, -0.21118
30.82200, 0.46837, 0.43885, -0.11842, -0.21952
30.82300, 0.46847, 0.43852, -0.12728, -0.22785
30.82400, 0.46857, 0.43819, -0.13613, -0.23618
30.82500, 0.46867, 0.43785, -0.14499, -0.24450
30.82600, 0.46877, 0.43750, -0.15385, -0.25281
30.82700, 0.46887, 0.43715, -0.16271, -0.26112
30.82800, 0.46897, 0.43678, -0.17157, -0.26942
30.82900, 0.46907, 0.43641, -0.18044, -0.27771
30.83000, 0.46916, 0.43603, -0.18930, -0.28600
30.83100, 0.46926, 0.43565, -0.19817, -0.29428
30.83200, 0.46936, 0.43525, -0.20704, -0.30256
30.83300, 0.46945, 0.43485, -0.21591, -0.31083
30.83400, 0.46954, 0.43444, -0.22478, -0.31909
30.83500, 0.46964, 0.43403, -0.23366, -0.32734
30.83600, 0.46973, 0.43360, -0.24253, -0.33559
30.83700, 0.46982, 0.43317, -0.25141, -0.34382
30.83800, 0.46992, 0.43273, -0.26029, -0.35205
30.83900, 0.47001, 0.43228, -0.26917, -0.36028
30.84000, 0.47010, 0.43183, -0.27805, -0.36849
30.84100, 0.47019, 0.43137, -0.28693, -0.37670
30.84200, 0.47028, 0.43090, -0.29582, -0.38490
30.84300, 0.47036, 0.43042, -0.30471, -0.39308
30.84400, 0.47045, 0.42993, -0.31359, -0.40127
30.84500, 0.47054, 0.42944, -0.32248, -0.40944
30.84600, 0.47062, 0.42894, -0.33138, -0.41760
30.84700, 0.47071, 0.42844, -0.34027, -0.42576
30.84800, 0.47079, 0.42792, -0.34916, -0.43390
30.84900, 0.47088, 0.42740, -0.35806, -0.44204
30.85000, 0.47096, 0.42687, -0.36695, -0.45017
30.85100, 0.47104, 0.42633, -0.37585, -0.45828
30.85200, 0.47112, 0.42579, -0.38475, -0.46639
30.85300, 0.47121, 0.42524, -0.39365, -0.47449
30.85400, 0.47129, 0.42468, -0.40255, -0.48258
30.85500, 0.47136, 0.42412, -0.41146, -0.49066
30.85600, 0.47144, 0.42354, -0.42036, -0.49872
30.85700, 0.47152, 0.42296, -0.42927, -0.50678
30.85800, 0.47160, 0.42238, -0.43818, -0.51483
30.85900, 0.47167, 0.42178, -0.44709, -0.52287
30.86000, 0.47175, 0.42118, -0.45600, -0.53089
30.86100, 0.47182, 0.42057, -0.46491, -0.53891
30.86200, 0.47189, 0.41996, -0.47382, -0.54691
30.86300, 0.47196, 0.41934, -0.48274, -0.55491
30.86400, 0.47203, 0.41871, -0.49165, -0.56289
30.86500, 0.47210, 0.41807, -0.50057, -0.57086
30.86600, 0.47217, 0.41743, -0.50948, -0.57882
30.86700, 0.47224, 0.41678, -0.51840, -0.58677
30.86800, 0.47231, 0.41612, -0.52732, -0.59470
30.86900, 0.47237, 0.41545, -0.53624, -0.60263
30.87000, 0.47244, 0.41478, -0.54517, -0.61054
30.87100, 0.47250, 0.41410, -0.55409, -0.61844
30.87200, 0.47256, 0.41342, -0.56301, -0.62633
30.87300, 0.47263, 0.41273, -0.57194, -0.63421
30.87400, 0.47269, 0.41203, -0.58087, -0.64207
30.87500, 0.47274, 0.41132, -0.58979, -0.64992
30.87600, 0.47280, 0.41061, -0.59872, -0.65776
30.87700, 0.47286, 0.40989, -0.60765, -0.66558
30.87800, 0.47292, 0.40917, -0.61658, -0.67340
30.87900, 0.47297, 0.40844, -0.62551, -0.68120
30.88000, 0.47302, 0.40770, -0.63445, -0.68898
30.88100, 0.47308, 0.40695, -0.64338, -0.69675
30.88200, 0.47313, 0.40620, -0.65231, -0.70451
30.88300, 0.47318, 0.40544, -0.66125, -0.71226
30.88400, 0.47323, 0.40468, -0.67019, -0.71999
30.88500, 0.47327, 0.40391, -0.67912, -0.72771
30.88600, 0.47332, 0.40313, -0.68806, -0.73541
30.88700, 0.47336, 0.40235, -0.69700, -0.74310
30.88800, 0.47341, 0.40156, -0.70594, -0.75078
30.88900, 0.47345, 0.40076, -0.71488, -0.75844
30.89000, 0.47349, 0.39996, -0.72382, -0.76608
30.89100, 0.47353, 0.39915, -0.73276, -0.77372
30.89200, 0.47357, 0.39833, -0.74170, -0.78133
30.89300, 0.47360, 0.39751, -0.75065, -0.78894
30.89400, 0.47364, 0.39668, -0.75959, -0.79652
30.89500, 0.47367, 0.39585, -0.76853, -0.80410
30.89600, 0.47370, 0.39501, -0.77748, -0.81165
30.89700, 0.47373, 0.39416, -0.78642, -0.81920
30.89800, 0.47376, 0.39331, -0.79537, -0.82672
30.89900, 0.47379, 0.39245, -0.80432, -0.83423
30.90000, 0.47382, 0.39159, -0.81326, -0.84173
30.90100, 0.47384, 0.39072, -0.82221, -0.84921
30.90200, 0.47387, 0.38984, -0.83116, -0.85667
30.90300, 0.47389, 0.38896, -0.84011, -0.86412
30.90400, 0.47391, 0.38807, -0.84906, -0.87155
30.90500, 0.47393, 0.38718, -0.85801, -0.87897
30.90600, 0.47394, 0.38628, -0.86696, -0.88637
30.90700, 0.47396, 0.38538, -0.87591, -0.89375
30.90800, 0.47397, 0.38447, -0.88486, -0.90111
30.90900, 0.47398, 0.38355, -0.89381, -0.90846
30.91000, 0.47399, 0.38263, -0.90276, -0.91579
30.91100, 0.47400, 0.38170, -0.91171, -0.92311
30.91200, 0.47401, 0.38077, -0.92067, -0.93041
30.91300, 0.47401, 0.37983, -0.92962, -0.93769
30.91400, 0.47401, 0.37888, -0.93857, -0.94495
30.91500, 0.47402, 0.37793, -0.94752, -0.95220
30.91600, 0.47402, 0.37698, -0.95648, -0.95943
30.91700, 0.47401, 0.37602, -0.96543, -0.96664
30.91800, 0.47401, 0.37505, -0.97438, -0.97383
30.91900, 0.47400, 0.37408, -0.98334, -0.98101
30.92000, 0.47399, 0.37310, -0.99229, -0.98816
30.92100, 0.47398, 0.37212, -1.00124, -0.99530
30.92200, 0.47397, 0.37114, -1.01020, -1.00242
30.92300, 0.47396, 0.37014, -1.01915, -1.00953
30.92400, 0.47394, 0.36915, -1.02810, -1.01661
30.92500, 0.47392, 0.36814, -1.03705, -1.02368
30.92600, 0.47390, 0.36714, -1.04601, -1.03072
30.92700, 0.47388, 0.36612, -1.05496, -1.03775
30.92800, 0.47386, 0.36511, -1.06391, -1.04476
30.92900, 0.47383, 0.36408, -1.07287, -1.05175
30.93000, 0.47380, 0.36306, -1.08182, -1.05872
30.93100, 0.47377, 0.36202, -1.09077, -1.06568
30.93200, 0.47374, 0.36099, -1.09972, -1.07261
30.93300, 0.47371, 0.35995, -1.10868, -1.07952
30.93400, 0.47367, 0.35890, -1.11763, -1.08642
30.93500, 0.47363, 0.35785, -1.12658, -1.09329
30.93600, 0.47359, 0.35679, -1.13553, -1.10015
30.93700, 0.47355, 0.35573, -1.14448, -1.10698
30.93800, 0.47350, 0.35467, -1.15343, -1.11380
30.93900, 0.47345, 0.35360, -1.16238, -1.12059
30.94000, 0.47340, 0.35252, -1.17133, -1.12737
30.94100, 0.47335, 0.35144, -1.18028, -1.13412
30.94200, 0.47330, 0.35036, -1.18922, -1.14086
30.94300, 0.47324, 0.34927, -1.19817, -1.14757
30.94400, 0.47318, 0.34818, -1.20712, -1.15427
30.94500, 0.47312, 0.34709, -1.21606, -1.16094
30.94600, 0.47305, 0.34599, -1.22501, -1.16759
30.94700, 0.47298, 0.34488, -1.23395, -1.17422
30.94800, 0.47292, 0.34377, -1.24290, -1.18084
30.94900, 0.47284, 0.34266, -1.25184, -1.18743
30.95000, 0.47277, 0.34154, -1.26078, -1.19399
30.95100, 0.47269, 0.34042, -1.26973, -1.20054
30.95200, 0.47261, 0.33930, -1.27867, -1.20707
30.95300, 0.47253, 0.33817, -1.28761, -1.21357
30.95400, 0.47245, 0.33704, -1.29655, -1.22006
30.95500, 0.47236, 0.33590, -1.30548, -1.22652
30.95600, 0.47227, 0.33476, -1.31442, -1.23296
30.95700, 0.47217, 0.33361, -1.32336, -1.23938
30.95800, 0.47208, 0.33247, -1.33229, -1.24577
30.95900, 0.47198, 0.33131, -1.34123, -1.25215
30.96000, 0.47188, 0.33016, -1.35016, -1.25850
30.96100, 0.47178, 0.32900, -1.35909, -1.26483
30.96200, 0.47167, 0.32784, -1.36802, -1.27114
30.96300, 0.47156, 0.32667, -1.37695, -1.27743
30.96400, 0.47145, 0.32550, -1.38588, -1.28369
30.96500, 0.47133, 0.32433, -1.39480, -1.28993
30.96600, 0.47122, 0.32315, -1.40373, -1.29615
30.96700, 0.47110, 0.32197, -1.41265, -1.30235
30.96800, 0.47097, 0.32079, -1.42158, -1.30852
30.96900, 0.47085, 0.31960, -1.43050, -1.31467
30.97000, 0.47072, 0.31841, -1.43942, -1.32080
30.97100, 0.47058, 0.31722, -1.44834, -1.32691
30.97200, 0.47045, 0.31602, -1.45725, -1.33299
30.97300, 0.47031, 0.31482, -1.46617, -1.33905
30.97400, 0.47017, 0.31362, -1.47508, -1.34508
30.97500, 0.47002, 0.31242, -1.48399, -1.35109
30.97600, 0.46988, 0.31121, -1.49290, -1.35708
30.97700, 0.46973, 0.31000, -1.50181, -1.36305
30.97800, 0.46957, 0.30878, -1.51072, -1.36899
30.97900, 0.46942, 0.30757, -1.51962, -1.37491
30.98000, 0.46926, 0.30635, -1.52852, -1.38080
30.98100, 0.46909, 0.30512, -1.53742, -1.38668
30.98200, 0.46893, 0.30390, -1.54632, -1.39252
30.98300, 0.46876, 0.30267, -1.55522, -1.39835
30.98400, 0.46858, 0.30144, -1.56411, -1.40415
30.98500, 0.46841, 0.30021, -1.57301, -1.40992
30.98600, 0.46823, 0.29897, -1.58190, -1.41567
30.98700, 0.46804, 0.29773, -1.59079, -1.42140
30.98800, 0.46786, 0.29649, -1.59967, -1.42710
30.98900, 0.46767, 0.29525, -1.60856, -1.43278
30.99000, 0.46747, 0.29400, -1.61744, -1.43843
30.99100, 0.46728, 0.29276, -1.62632, -1.44406
30.99200, 0.46708, 0.29151, -1.63519, -1.44967
30.99300, 0.46687, 0.29025, -1.64407, -1.45525
30.99400, 0.46667, 0.28900, -1.65294, -1.46080
30.99500, 0.46646, 0.28774, -1.66181, -1.46634
30.99600, 0.46624, 0.28648, -1.67067, -1.47184
30.99700, 0.46603, 0.28522, -1.67954, -1.47732
30.99800, 0.46581, 0.28396, -1.68840, -1.48278
30.99900, 0.46558, 0.28270, -1.69726, -1.48821
31.00000, 0.46535, 0.28143, -1.70612, -1.49362
31.00100, 0.46512, 0.28016, -1.71497, -1.49900
31.00200, 0.46489, 0.27889, -1.72382, -1.50435
31.00300, 0.46465, 0.27762, -1.73267, -1.50969
31.00400, 0.46440, 0.27634, -1.74151, -1.51499
31.00500, 0.46416, 0.27507, -1.75035, -1.52027
31.00600, 0.46391, 0.27379, -1.75919, -1.52553
31.00700, 0.46365, 0.27251, -1.76803, -1.53076
31.00800, 0.46339, 0.27123, -1.77686, -1.53596
31.00900, 0.46313, 0.26995, -1.78569, -1.54114
31.01000, 0.46287, 0.26867, -1.79451, -1.54629
31.01100, 0.46260, 0.26738, -1.80333, -1.55142
31.01200, 0.46233, 0.26610, -1.81215, -1.55652
31.01300, 0.46205, 0.26481, -1.82097, -1.56160
31.01400, 0.46177, 0.26352, -1.82978, -1.56665
31.01500, 0.46148, 0.26223, -1.83859, -1.57167
31.01600, 0.46119, 0.26094, -1.84739, -1.57667
31.01700, 0.46090, 0.25965, -1.85620, -1.58164
31.01800, 0.46060, 0.25835, -1.86499, -1.58659
31.01900, 0.46030, 0.25706, -1.87379, -1.59151
31.02000, 0.46000, 0.25576, -1.88258, -1.59640
31.02100, 0.45969, 0.25447, -1.89136, -1.60127
31.02200, 0.45938, 0.25317, -1.90014, -1.60611
31.02300, 0.45906, 0.25187, -1.90892, -1.61093
31.02400, 0.45874, 0.25057, -1.91770, -1.61572
31.02500, 0.45841, 0.24927, -1.92647, -1.62048
31.02600, 0.45808, 0.24797, -1.93523, -1.62522
31.02700, 0.45775, 0.24667, -1.94399, -1.62993
31.02800, 0.45741, 0.24537, -1.95275, -1.63461
31.02900, 0.45707, 0.24406, -1.96150, -1.63927
31.03000, 0.45673, 0.24276, -1.97025, -1.64390
31.03100, 0.45638, 0.24146, -1.97900, -1.64851
31.03200, 0.45602, 0.24015, -1.98773, -1.65309
31.03300, 0.45566, 0.23885, -1.99647, -1.65764
31.03400, 0.45530, 0.23754, -2.00520, -1.66217
31.03500, 0.45493, 0.23624, -2.01392, -1.66666
31.03600, 0.45456, 0.23493, -2.02265, -1.67114
31.03700, 0.45418, 0.23362, -2.03136, -1.67558
31.03800, 0.45380, 0.23232, -2.04007, -1.68000
31.03900, 0.45342, 0.23101, -2.04878, -1.68439
31.04000, 0.45303, 0.22970, -2.05748, -1.68876
31.04100, 0.45264, 0.22840, -2.06617, -1.69310
31.04200, 0.45224, 0.22709, -2.07486, -1.69741
31.04300, 0.45184, 0.22578, -2.08355, -1.70170
31.04400, 0.45143, 0.22448, -2.09223, -1.70596
31.04500, 0.45102, 0.22317, -2.10090, -1.71019
31.04600, 0.45060, 0.22186, -2.10957, -1.71439
31.04700, 0.45018, 0.22055, -2.11823, -1.71857
